TechID,ModeID,VehTypeID,MassCatID,FuelID,EngineID,TransTypeID,Availability,Final_Year,HybridFlag,spec_energ_consump,spec_energ_electric,noise_class,PurchasePrice,ExpectedLifeFactor,Capacity,AveEconLife,SecondHandImportFlag,note
863,1,4,11,7,20,1,2040,2045,0,22.16,,1,64034,1,10,15,0,
864,1,4,11,7,21,1,2045,,0,21.61,,1,63396,1,10,15,0,
865,1,4,11,2,14,1,2009,2015,1,17.70,,1,70000,1,10,15,0,
866,1,4,11,2,15,1,2015,2020,1,17.23,,1,68000,1,10,15,0,
867,1,4,11,2,16,1,2020,2025,1,16.81,,1,65890,1,10,15,0,
868,1,4,11,2,17,1,2025,2030,1,16.39,,1,65890,1,10,15,0,
869,1,4,11,2,18,1,2030,2035,1,15.99,,1,65890,1,10,15,0,
870,1,4,12,2,1,1,1980,1992,0,52.99,,0,125504,1,39,15,0,
871,1,4,11,2,19,1,2035,2040,1,15.59,,1,65890,1,10,15,0,
872,1,4,11,2,20,1,2040,2045,1,15.20,,1,65890,1,10,15,0,
873,1,4,11,2,21,1,2045,,1,14.83,,1,65890,1,10,15,0,
890,1,4,12,2,14,1,2009,2015,0,39.35,,0,125504,1,39,15,0,
940,1,4,12,12,16,1,2020,2025,0,88.56,,2,159498.3906,1,39,15,0,
941,1,4,12,12,17,1,2025,2030,0,84.22,,2,147889.5313,1,39,15,0,
950,1,4,12,7,8,1,2020,2030,0,107.19,,1,138054,1,39,15,0,
970,1,4,12,2,3,1,1992,1996,0,52.51,,0,125504,1,39,15,0,
980,1,4,12,2,4,1,1996,2000,0,42.09,,0,125504,1,39,15,0,
981,1,4,12,2,14,1,2009,2015,2,23.96,98.91,0,150605,1,39,15,0,
982,1,4,12,2,15,1,2015,2020,2,23.33,93.13,0,145000,1,39,15,0,
983,1,4,12,2,16,1,2020,2025,2,22.76,88.56,0,145000,1,39,15,0,
984,1,4,12,2,17,1,2025,2030,2,22.20,84.22,0,145000,1,39,15,0,
985,1,4,12,2,18,1,2030,2035,2,21.65,80.09,0,145000,1,39,15,0,
986,1,4,12,2,19,1,2035,2040,2,21.11,76.17,0,145000,1,39,15,0,
987,1,4,12,2,20,1,2040,2045,2,20.59,72.43,0,145000,1,39,15,0,
988,1,4,12,2,21,1,2045,,2,20.08,68.88,0,145000,1,39,15,0,
990,1,4,12,10,6,1,2005,2009,0,198.43,,1,150604.7969,1,39,15,0,
991,1,4,12,10,14,1,2009,2015,0,219.94,,1,144329.5938,1,39,15,0,
992,1,4,12,10,15,1,2015,2020,0,189.74,,1,138054.4063,1,39,15,0,
993,1,4,12,10,16,1,2020,2025,0,185.05,,1,136799.3594,1,39,15,0,
994,1,4,12,10,17,1,2025,2030,0,180.47,,1,135544.3125,1,39,15,0,
995,1,4,12,10,18,1,2030,2035,0,176.00,,1,134289.2813,1,39,15,0,
996,1,4,12,10,19,1,2035,2040,0,171.65,,1,133034.2344,1,39,15,0,
997,1,4,12,10,20,1,2040,2045,0,167.40,,1,131779.2031,1,39,15,0,
998,1,4,12,10,21,1,2045,,0,163.25,,1,131779.2031,1,39,15,0,
1000,1,4,12,5,6,1,2005,2009,0,65.23,,1,144329.5938,1,39,15,0,
1001,1,4,12,5,14,1,2009,2015,0,64.23,,1,138054.4063,1,39,15,0,
1002,1,4,12,5,15,1,2015,2020,0,62.38,,1,136799.3594,1,39,15,0,
1003,1,4,12,5,16,1,2020,2025,0,60.83,,1,135544.3125,1,39,15,0,
1004,1,4,12,5,17,1,2025,2030,0,59.33,,1,134289.2813,1,39,15,0,
1005,1,4,12,5,18,1,2030,2035,0,57.86,,1,133034.2344,1,39,15,0,
1006,1,4,12,5,19,1,2035,2040,0,56.43,,1,131779.2031,1,39,15,0,
1007,1,4,12,5,20,1,2040,2045,0,55.03,,1,131779.2031,1,39,15,0,
1008,1,4,12,5,21,1,2045,,0,53.67,,1,131779.2031,1,39,15,0,
1010,1,4,12,12,18,1,2030,2035,0,80.09,,2,140641.4688,1,39,15,0,
1030,1,4,12,12,19,1,2035,2040,0,76.17,,2,133748.6406,1,39,15,0,
1031,1,4,12,12,20,1,2040,2045,0,72.43,,2,130438.1953,1,39,15,0,
1040,1,4,12,2,5,1,2000,2005,0,42.15,,0,125504,1,39,15,0,
1041,1,4,12,8,7,1,1990,2005,0,59.52,,1,138054,1,39,15,0,
1050,1,4,13,10,6,1,2005,2009,0,178.54,,1,150604.7969,1,65,15,0,
1051,1,4,13,10,14,1,2009,2015,0,175.77,,1,144329.5938,1,65,15,0,
1052,1,4,13,10,15,1,2015,2020,0,170.70,,1,138054.4063,1,65,15,0,
1053,1,4,13,10,16,1,2020,2025,0,166.47,,1,136799.3594,1,65,15,0,
1054,1,4,13,10,17,1,2025,2030,0,162.35,,1,135544.3125,1,65,15,0,
1055,1,4,13,10,18,1,2030,2035,0,158.33,,1,134289.2813,1,65,15,0,
1056,1,4,13,10,19,1,2035,2040,0,154.41,,1,133034.2344,1,65,15,0,
1057,1,4,13,10,20,1,2040,2045,0,150.59,,1,131779.2031,1,65,15,0,
1058,1,4,13,10,21,1,2045,,0,146.87,,1,131779.2031,1,65,15,0,
1060,1,4,13,5,6,1,2005,2009,0,58.68,,1,144329.5938,1,65,15,0,
1061,1,4,13,5,14,1,2009,2015,0,57.78,,1,138054.4063,1,65,15,0,
1062,1,4,13,5,15,1,2015,2020,0,56.12,,1,136799.3594,1,65,15,0,
1063,1,4,13,5,16,1,2020,2025,0,54.73,,1,135544.3125,1,65,15,0,
1064,1,4,13,5,17,1,2025,2030,0,53.37,,1,134289.2813,1,65,15,0,
1065,1,4,13,5,18,1,2030,2035,0,52.05,,1,133034.2344,1,65,15,0,
1066,1,4,13,5,19,1,2035,2040,0,50.76,,1,131779.2031,1,65,15,0,
1067,1,4,13,5,20,1,2040,2045,0,49.51,,1,131779.2031,1,65,15,0,
1068,1,4,13,5,21,1,2045,,0,48.28,,1,131779.2031,1,65,15,0,
1110,1,4,12,7,7,1,2010,2020,0,78.85,,1,138054,1,39,15,0,
1111,1,4,12,7,9,1,2030,,0,101.95,,1,138054,1,39,15,0,
1121,1,4,12,2,15,1,2015,2020,0,38.31,,0,125504,1,39,15,0,
1122,1,4,12,2,16,1,2020,2025,0,37.37,,0,125504,1,39,15,0,
1123,1,4,12,2,17,1,2025,2030,0,36.45,,0,125504,1,39,15,0,
1124,1,4,12,2,18,1,2030,2035,0,35.54,,0,125504,1,39,15,0,
1125,1,4,12,2,19,1,2035,2040,0,34.66,,0,125504,1,39,15,0,
1126,1,4,12,2,20,1,2040,2045,0,33.81,,0,125504,1,39,15,0,
1127,1,4,12,2,21,1,2045,,0,32.97,,0,125504,1,39,15,0,
1130,1,4,12,2,6,1,2005,2009,0,40.12,,0,125504,1,39,15,0,
1131,1,4,12,8,8,1,2005,2020,0,54.84,,1,131779,1,39,15,0,
1132,1,4,12,2,6,1,2005,2009,1,32.09,,1,145000,1,39,15,0,
1133,1,4,12,12,21,1,2045,,0,68.88,,2,127209.6875,1,39,15,0,
1134,1,4,12,13,13,1,2015,2020,0,240.72,,1,195746,1,39,15,0,
1135,1,4,12,13,13,1,2020,2025,0,228.93,,1,176939,1,39,15,0,
1136,1,4,12,13,13,1,2025,2030,0,217.71,,1,164061,1,39,15,0,
1137,1,4,12,13,13,1,2030,2035,0,207.04,,1,152120,1,39,15,0,
1138,1,4,12,13,13,1,2035,2040,0,196.89,,1,141048,1,39,15,0,
1139,1,4,12,13,13,1,2040,,0,187.24,,1,130782,1,39,15,0,
1141,1,4,12,8,9,1,2020,,0,51.03,,1,131779,1,39,15,0,
1142,1,4,12,2,14,1,2009,2015,1,31.47,,1,138054,1,39,15,0,
1143,1,4,12,2,15,1,2015,2020,1,30.65,,1,138054,1,39,15,0,
1144,1,4,12,2,16,1,2020,2025,1,29.90,,1,138054,1,39,15,0,
1145,1,4,12,2,17,1,2025,2030,1,29.16,,1,138054,1,39,15,0,
1146,1,4,12,2,18,1,2030,2035,1,28.44,,1,138054,1,39,15,0,
1147,1,4,12,2,19,1,2035,2040,1,27.73,,1,138054,1,39,15,0,
1148,1,4,12,2,20,1,2040,2045,1,27.05,,1,138054,1,39,15,0,
1149,1,4,12,2,21,1,2045,,1,26.38,,1,138054,1,39,15,0,
1150,1,4,13,12,6,1,2005,2009,0,135.37,,2,225000,1,65,15,0,
1151,1,4,13,12,14,1,2009,2015,0,130.03,,2,207532.8438,1,65,15,0,
1152,1,4,13,2,1,1,1980,1993,0,37.85,,0,125504,1,65,15,0,
1153,1,4,13,2,14,1,2009,2015,0,35.40,,0,125504,1,65,15,0,
1155,1,4,13,12,15,1,2015,2020,0,122.42,,2,183841.375,1,65,15,0,
1156,1,4,13,12,16,1,2020,2025,0,116.42,,2,170460.7656,1,65,15,0,
1158,1,4,13,2,3,1,1992,1996,0,37.76,,0,125504,1,65,15,0,
1159,1,4,13,2,4,1,1996,2000,0,37.85,,0,125504,1,65,15,0,
1161,1,4,13,12,17,1,2025,2030,0,110.72,,2,158054.0313,1,65,15,0,
1162,1,4,13,12,18,1,2030,2035,0,105.29,,2,146550.3125,1,65,15,0,
1163,1,4,13,2,5,1,2000,2005,0,37.91,,0,125504,1,65,15,0,
1164,1,4,13,8,7,1,1990,2005,0,42.54,,0,138054,1,65,15,0,
1166,1,4,13,2,6,1,2005,2009,0,36.09,,0,125504,1,65,15,0,
1167,1,4,13,8,8,1,2005,2020,0,42.54,,0,131779,1,65,15,0,
1168,1,4,13,2,6,1,2005,2009,1,37.89,,0,138054,1,65,15,0,
1169,1,4,13,12,19,1,2035,2040,0,100.13,,2,139367.8906,1,65,15,0,
1170,1,4,13,13,13,1,2015,2020,0,240.72,,1,195746,1,65,15,0,
1171,1,4,13,2,15,1,2015,2020,0,34.46,,0,125504,1,65,15,0,
1172,1,4,13,2,16,1,2020,2025,0,33.62,,0,125504,1,65,15,0,
1173,1,4,13,2,17,1,2025,2030,0,32.79,,0,125504,1,65,15,0,
1174,1,4,13,2,18,1,2030,2035,0,31.98,,0,125504,1,65,15,0,
1175,1,4,13,2,19,1,2035,2040,0,31.19,,0,125504,1,65,15,0,
1176,1,4,13,2,20,1,2040,2045,0,30.41,,0,125504,1,65,15,0,
1177,1,4,13,2,21,1,2045,,0,29.66,,0,125504,1,65,15,0,
1179,1,4,13,8,9,1,2020,,0,39.60,,0,131779,1,65,15,0,
1180,1,4,13,2,14,1,2009,2015,1,37.20,,0,138054,1,65,15,0,
1181,1,4,13,2,15,1,2015,2020,1,36.24,,0,138054,1,65,15,0,
1182,1,4,13,2,16,1,2020,2025,1,35.35,,0,138054,1,65,15,0,
1183,1,4,13,2,17,1,2025,2030,1,34.48,,0,138054,1,65,15,0,
1184,1,4,13,2,18,1,2030,2035,1,33.62,,0,138054,1,65,15,0,
1185,1,4,13,2,19,1,2035,2040,1,32.79,,0,138054,1,65,15,0,
1186,1,4,13,2,20,1,2040,2045,1,31.98,,0,138054,1,65,15,0,
1187,1,4,13,2,21,1,2045,,1,31.19,,0,138054,1,65,15,0,
1188,1,4,13,12,20,1,2040,2045,0,95.22,,2,132537.4688,1,65,15,0,
1189,1,4,13,12,21,1,2045,,0,90.56,,2,126041.8125,1,65,15,0,
1190,1,4,13,13,13,1,2020,2025,0,329.16,,1,176939,1,65,15,0,
1191,1,4,13,13,13,1,2025,2030,0,313.03,,1,164061,1,65,15,0,
1192,1,4,13,13,13,1,2030,2035,0,297.69,,1,152120,1,65,15,0,
1193,1,4,13,13,13,1,2035,2040,0,283.10,,1,141048,1,65,15,0,
1194,1,4,13,13,13,1,2040,,0,269.22,,1,130782,1,65,15,0,
1200,1,5,21,2,1,2,1980,1995,0,13.16,,0,21000,1,2.5,10,0,
1220,1,5,21,2,14,2,2009,2015,0,8.94,,0,21000,1,2.5,10,0,
1221,1,5,21,2,14,2,2009,2015,1,6.25,,0,28600,1,2.5,10,0,
1222,1,5,21,2,15,2,2015,2020,1,5.76,,0,23210,1,2.5,10,0,
1223,1,5,21,2,16,2,2020,2025,1,5.35,,0,23210,1,2.5,10,0,
1224,1,5,21,2,17,2,2025,2030,1,4.96,,0,23210,1,2.5,10,0,
1225,1,5,21,2,18,2,2030,2035,1,4.60,,0,23210,1,2.5,10,0,
1226,1,5,21,2,19,2,2035,2040,1,4.26,,0,23210,1,2.5,10,0,
1227,1,5,21,2,20,2,2040,2045,1,3.95,,0,23210,1,2.5,10,0,
1228,1,5,21,2,21,2,2045,,1,3.67,,0,23210,1,2.5,10,0,
1230,1,5,21,7,6,2,2005,2009,0,12.65,,1,24200,1,2.5,10,0,
1240,1,5,21,5,5,2,2001,2005,0,20.66,,0,24200,1,2.5,10,0,
1250,1,5,21,10,6,2,2005,2009,0,46.29,,1,26400,1,2.5,10,0,
1251,1,5,21,10,14,2,2009,2015,0,43.32,,1,25300,1,2.5,10,0,
1252,1,5,21,10,15,2,2015,2020,0,39.55,,1,24200,1,2.5,10,0,
1253,1,5,21,10,16,2,2020,2025,0,36.67,,1,23980,1,2.5,10,0,
1254,1,5,21,10,17,2,2025,2030,0,34.00,,1,23760,1,2.5,10,0,
1255,1,5,21,10,18,2,2030,2035,0,31.53,,1,23540,1,2.5,10,0,
1256,1,5,21,10,19,2,2035,2040,0,29.23,,1,23320,1,2.5,10,0,
1257,1,5,21,10,20,2,2040,2045,0,27.11,,1,23100,1,2.5,10,0,
1258,1,5,21,10,21,2,2045,,0,25.13,,1,23100,1,2.5,10,0,
1260,1,5,21,5,6,2,2005,2009,0,15.22,,1,25300,1,2.5,10,0,
1261,1,5,21,5,14,2,2009,2015,0,14.24,,1,24200,1,2.5,10,0,
1262,1,5,21,5,15,2,2015,2020,0,13.00,,1,23980,1,2.5,10,0,
1263,1,5,21,5,16,2,2020,2025,0,12.06,,1,23760,1,2.5,10,0,
1264,1,5,21,5,17,2,2025,2030,0,11.18,,1,23540,1,2.5,10,0,
1265,1,5,21,5,18,2,2030,2035,0,10.36,,1,23320,1,2.5,10,0,
1266,1,5,21,5,19,2,2035,2040,0,9.61,,1,23100,1,2.5,10,0,
1267,1,5,21,5,20,2,2040,2045,0,8.91,,1,23100,1,2.5,10,0,
1268,1,5,21,5,21,2,2045,,0,8.26,,1,23100,1,2.5,10,0,
1280,1,5,21,12,15,2,2015,2020,0,37.13,,2,30000,1,2.5,10,0,
1300,1,5,21,12,5,2,2001,2005,0,53.76,,2,44000,1,2.5,10,0,
1301,1,5,21,2,14,2,2009,2015,2,5.44,46.99,1,30000,1,2.5,10,0,
1302,1,5,21,2,15,2,2015,2020,2,5.11,42.91,1,26400,1,2.5,10,0,
1303,1,5,21,2,16,2,2020,2025,2,4.74,39.79,1,25300,1,2.5,10,0,
1304,1,5,21,2,17,2,2025,2030,2,4.39,36.89,1,25300,1,2.5,10,0,
1305,1,5,21,2,18,2,2030,2035,2,4.07,34.21,1,25300,1,2.5,10,0,
1306,1,5,21,2,19,2,2035,2040,2,3.78,31.72,1,25300,1,2.5,10,0,
1307,1,5,21,2,20,2,2040,2045,2,3.50,29.41,1,25300,1,2.5,10,0,
1308,1,5,21,2,21,2,2045,,2,3.30,27.27,1,25300,1,2.5,10,0,
1320,1,5,21,2,3,2,1994,1998,0,12.96,,0,21000,1,2.5,10,0,
